Ahmedabad,Bangalore,Chennai,Coimbatore,Delhi,Hyderabad,Jaipur,Kochi,Kolkata,Mumbai,Pune,CNG,Diesel,LPG,Petrol,Automatic,Manual,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Price
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2015,56847,1,22.54,1396.0,88.73,7.2
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,121374,1,12.99,2494.0,100.6,14.3
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,52000,1,20.77,1248.0,88.76,6.9
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2014,118000,1,12.8,2494.0,102.0,10.75
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2016,33915,1,17.8,1497.0,117.3,8.09
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,82002,1,17.05,1995.0,184.0,18.5
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2017,33000,1,24.0,1120.0,70.0,4.75
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,34000,1,28.09,1248.0,88.5,8.45
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2012,55000,1,20.5,1598.0,103.6,3.5
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2006,160538,1,13.1,1493.0,82.0,1.8
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2014,60000,2,19.91,1498.0,103.6,3.7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,49575,1,18.7,1199.0,88.7,7.17
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2010,83000,1,19.81,1086.0,68.05,1.75
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2018,51346,1,16.38,1995.0,183.0,21.99
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2017,43000,1,13.68,2393.0,147.8,18.65
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2011,35000,3,19.7,796.0,35.0,1.85
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,27872,2,20.4,1197.0,81.8,5.95
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2014,16514,1,18.9,1197.0,82.0,3.75
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2012,120000,1,22.9,1248.0,74.0,3.75
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2008,143275,1,22.0,1582.0,126.2,2.6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2010,52000,1,17.0,1197.0,80.0,2.8
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2017,29819,1,11.57,2987.0,254.79,61.29
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2014,57000,2,15.8,2148.0,170.0,18.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2014,88500,1,23.2,1248.0,73.94,4.35
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,28000,1,19.67,1582.0,126.2,13.75
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2010,67000,1,19.0,998.0,66.1,2.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2016,26000,1,19.64,1461.0,108.45,10.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2010,120000,1,17.8,1248.0,76.0,1.65
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2017,51982,1,16.55,2993.0,258.0,45.77
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2010,36000,2,20.36,1197.0,78.9,3.25
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2016,47000,1,12.8,2494.0,102.0,12.8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2002,60000,3,17.3,993.0,60.0,0.55
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2018,31025,1,28.4,1248.0,74.0,7.15
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2013,105000,2,12.05,2179.0,120.0,7.0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2017,121900,1,22.95,1248.0,74.0,3.75
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2017,22695,1,18.88,999.0,123.24,8.5
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2012,73000,1,23.4,1248.0,74.0,4.35
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2016,32227,1,22.74,796.0,47.3,3.26
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2011,55000,1,17.0,1497.0,118.0,4.21
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2018,11287,1,12.07,2967.0,241.4,70.36
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2009,48000,2,17.0,1896.0,105.0,2.95
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2012,54308,1,17.1,1591.0,121.3,4.28
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2009,78442,1,16.8,1497.0,118.0,3.57
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2013,46000,1,21.9,1396.0,88.8,3.11
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2014,45051,1,15.0,1396.0,98.6,5.96
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2011,69000,1,20.54,1598.0,103.6,4.7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2014,49000,1,17.4,1497.0,117.3,6.9
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2018,45000,1,22.95,1248.0,74.0,5.25
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2015,64000,1,18.48,1995.0,177.0,28.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2009,60000,1,18.9,1061.0,67.0,1.35
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2015,62178,1,18.2,1199.0,88.7,4.85
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2012,58006,1,15.0,1896.0,105.0,6.7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2010,74000,1,20.36,1197.0,78.9,3.1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2015,77771,1,19.27,2143.0,170.0,18.64
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2012,45275,1,20.36,1197.0,78.9,2.8
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,48000,1,13.68,2393.0,147.8,20.25
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2015,31652,1,17.68,1968.0,174.33,26.78
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,109000,2,12.99,2494.0,100.6,8.26
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2015,31978,1,16.47,1198.0,73.9,3.89
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2011,70000,1,20.92,998.0,67.1,2.1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2017,15000,1,18.0,1497.0,117.3,12.69
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,59138,1,17.0,1405.0,70.0,2.58
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2014,61726,1,17.68,1968.0,174.33,20.77
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2015,48000,1,17.9,2143.0,136.0,20.26
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2014,77815,1,23.1,998.0,67.04,4.25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2017,29000,1,17.9,2143.0,201.15,57.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2017,44000,1,12.7,2179.0,187.7,44.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2011,108626,1,20.54,1598.0,103.6,3.65
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2012,71791,1,14.0,796.0,35.0,2.05
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2012,91931,1,18.5,1198.0,86.8,3.13
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2000,158000,2,14.07,2956.0,83.1,1.5
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2012,91183,1,18.0,1248.0,75.0,2.85
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012,65000,1,18.9,998.0,67.1,2.65
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2015,88428,1,16.0,2179.0,140.0,10.6
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2008,138000,2,17.1,1396.0,70.0,1.25
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2018,18000,1,16.02,1373.0,93.7,8.25
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2011,60000,1,11.7,2354.0,177.6,4.45
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2012,48000,1,19.3,1248.0,73.9,3.7
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2009,160000,1,17.8,1399.0,68.0,2.8
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2008,40000,1,17.7,1497.0,78.0,1.8
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2014,51495,1,17.68,1968.0,174.33,21.95
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2011,30000,1,9.52,2993.0,313.0,49.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2017,97430,1,14.75,2967.0,245.0,62.67
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2008,42496,1,26.3,998.0,67.1,1.4
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2012,83000,1,23.0,1396.0,90.0,5.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2009,37000,3,16.95,1197.0,78.9,2.95
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2016,28503,1,19.0,1199.0,88.7,6.86
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2015,76496,1,25.2,1248.0,74.0,6.15
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2011,79152,2,18.5,1197.0,82.85,3.3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2011,32000,1,16.47,1198.0,73.9,2.55
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2009,35000,1,19.7,796.0,46.3,1.5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2004,105000,2,11.3,1794.0,125.0,2.5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2006,56000,2,19.7,796.0,46.3,1.4
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2012,73000,1,21.12,1248.0,88.8,3.4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2012,38000,1,19.7,796.0,46.3,2.25
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2013,775000,1,19.3,1968.0,141.0,7.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2008,80000,1,11.3,1794.0,125.0,2.8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,24973,1,18.6,1197.0,81.83,7.66
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,45000,1,24.3,1248.0,88.5,7.15
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2010,87430,1,17.0,1497.0,118.0,3.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2014,133944,2,18.0,1248.0,75.0,3.5
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2013,57000,1,25.8,1498.0,98.6,3.45
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,27904,1,21.1,814.0,55.2,3.55
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2015,30717,2,21.76,1995.0,190.0,25.99
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2012,80000,1,22.32,1582.0,126.32,5.25
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,47304,1,21.02,1248.0,88.8,2.9
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2005,100000,1,14.45,1984.0,227.0,2.05
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2017,30000,1,24.07,998.0,67.1,3.75
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2014,68000,1,22.7,1498.0,89.84,6.75
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2011,21000,2,18.0,995.0,62.0,0.95
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2017,21000,1,19.33,1999.0,177.0,52.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2007,119000,3,13.1,1997.0,141.1,3.91
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2019,13747,1,14.67,1798.0,177.46,27.3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2009,620000,1,20.36,1197.0,78.9,2.7
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2013,70000,1,22.9,1248.0,74.0,3.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2016,18000,1,18.5,1197.0,83.14,6.2
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2011,83000,1,23.08,1461.0,63.1,2.75
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2015,130000,1,23.4,1248.0,74.0,3.25
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2012,63400,1,17.8,1399.0,67.0,3.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2003,65000,1,17.3,993.0,60.0,0.65
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2017,8350,1,13.8,1998.0,192.0,35.0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2014,45000,1,23.59,1364.0,67.05,3.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2018,26200,1,24.7,796.0,47.3,2.9
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,11000,3,18.9,796.0,47.0,2.9
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2009,90000,2,11.0,2993.0,235.0,17.75
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2015,74000,2,11.07,2496.0,179.5,8.25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2015,37081,1,18.9,1197.0,82.0,5.77
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2017,39000,1,24.3,1248.0,88.5,9.49
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2008,99000,3,12.07,2967.0,241.4,12.95
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2015,38000,1,17.9,2143.0,136.0,20.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2007,72000,3,16.1,796.0,37.0,1.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,93000,2,20.45,1461.0,83.8,7.1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2017,5900,1,21.43,1364.0,87.2,16.5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2014,25000,1,15.8,2148.0,170.0,26.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,68000,2,21.1,1248.0,73.9,3.2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2017,35676,1,16.0,1497.0,117.3,9.48
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2015,74310,1,24.4,1120.0,71.0,4.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2014,59364,1,14.21,2143.0,203.0,26.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2014,41380,2,14.8,1595.0,120.7,11.77
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2017,33900,1,15.0,2143.0,204.0,37.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2016,28000,1,17.8,1497.0,117.3,8.75
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,93982,1,17.0,1497.0,118.0,3.75
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2010,95000,1,16.2,1599.0,103.2,2.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2017,9000,1,13.5,1999.0,246.74,34.5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2015,52516,1,18.0,1198.0,86.7,4.65
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2015,20000,1,18.86,1598.0,122.0,32.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2017,56451,1,13.5,2987.0,282.0,62.81
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2014,37000,1,21.1,814.0,55.2,3.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2014,17400,1,20.51,998.0,67.04,3.1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2011,90207,1,21.1,1248.0,73.9,3.91
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2011,89616,1,16.07,1995.0,181.0,11.0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2014,85000,1,13.49,2179.0,138.03,3.5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,79271,1,20.38,1968.0,143.0,16.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2012,56000,1,12.7,2179.0,187.7,30.0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2010,85001,2,12.0,2987.0,224.0,28.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2018,12000,1,13.5,2477.0,175.56,28.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2010,125000,1,19.7,796.0,46.3,0.92
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2013,53000,1,14.0,1061.0,64.0,2.75
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2017,34990,1,12.7,2179.0,187.7,53.83
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2011,49768,2,17.01,1591.0,121.3,4.95
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2013,56000,1,16.73,2993.0,218.0,33.5
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2013,75000,1,14.74,2993.0,270.9,27.95
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2010,57000,1,13.7,1798.0,157.75,7.25
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2017,37542,1,15.73,1968.0,174.33,25.71
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,95649,1,12.7,2179.0,187.7,29.67
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2013,35299,1,14.84,2143.0,170.0,19.0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2017,28464,1,15.4,2179.0,120.0,13.05
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2015,41000,1,21.76,1995.0,190.0,25.5
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2017,9000,1,15.4,1497.0,117.3,8.5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2010,92098,2,16.0,2400.0,215.0,7.25
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2005,5834,1,13.2,1495.0,94.0,0.8
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2017,40250,1,17.19,1197.0,81.86,6.9
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2018,22397,1,11.5,2996.0,367.0,70.99
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,20800,2,21.1,814.0,55.2,2.25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2018,40322,1,18.9,1197.0,81.86,5.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2013,52576,1,13.0,1493.0,100.0,4.35
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2010,55000,1,16.47,1198.0,73.9,2.25
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2016,47000,1,15.26,1798.0,187.74,24.5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,23163,1,15.29,1591.0,121.3,12.03
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2011,50000,2,11.74,1796.0,186.0,8.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2014,11900,1,16.82,1998.0,189.08,28.5
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,37000,1,23.59,1364.0,67.04,5.75
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2014,30000,2,19.4,1198.0,86.8,3.2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2018,12831,1,21.4,1197.0,83.1,9.89
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2012,143017,1,20.0,1968.0,138.1,6.58
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2018,13102,1,21.1,814.0,55.2,4.06
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,24950,1,20.37,1461.0,108.45,13.37
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2011,57832,1,16.2,2993.0,258.0,25.82
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2016,34267,1,22.74,796.0,47.3,3.74
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2015,33000,2,16.8,1984.0,150.0,22.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2007,55100,1,18.9,998.0,67.1,1.45
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2008,40000,1,17.7,1497.0,78.0,2.0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2017,31841,1,15.1,1196.0,73.0,4.7
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2014,15000,1,13.7,1399.0,98.79,3.75
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,82756,1,15.96,2523.0,62.1,7.7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2014,20600,1,21.1,814.0,55.2,2.6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2017,29952,1,13.0,1591.0,121.3,13.77
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2017,15000,2,16.09,1598.0,103.5,7.1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2008,61938,2,12.9,1799.0,130.0,2.65
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2014,67000,1,22.3,1248.0,74.0,2.5
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2013,61672,1,16.0,2179.0,140.0,7.53
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,26185,1,18.6,1197.0,81.83,7.98
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,38000,2,14.16,1968.0,174.3,39.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,67000,2,18.5,1197.0,85.8,2.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2010,66000,2,13.17,1999.0,114.0,3.85
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2015,80883,1,12.8,2494.0,102.0,13.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2016,80219,1,27.62,793.0,47.0,3.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2018,12923,1,25.1,1248.0,88.5,8.92
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,86642,1,15.17,1968.0,181.0,20.37
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,19235,1,21.76,1995.0,190.0,36.5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,51002,1,11.33,4134.0,335.2,48.91
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2016,6800,1,18.6,1197.0,81.83,7.2
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2012,82749,1,19.01,1461.0,108.45,5.99
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2016,51000,1,24.4,1120.0,71.0,5.25
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2014,31465,1,22.7,1498.0,89.84,6.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2013,76476,1,16.47,1198.0,73.9,4.4
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2017,14000,1,24.0,1120.0,70.0,4.6
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,47000,1,21.12,1248.0,88.8,2.95
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2011,48466,1,17.0,1497.0,118.0,3.26
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2008,46000,2,17.92,1086.0,62.1,2.22
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2012,162663,1,12.99,2494.0,100.0,10.5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2017,25142,1,28.09,1248.0,88.5,8.26
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2013,69000,1,12.55,2982.0,169.0,14.45
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2018,26405,1,12.6,1950.0,191.34,51.43
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2014,45000,1,15.8,2148.0,170.0,23.0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2012,64284,1,17.72,1968.0,108.49,5.5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2015,27000,1,18.9,1197.0,82.0,4.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2018,3678,1,18.16,1196.0,86.8,6.8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2013,21000,1,16.8,1395.0,138.02,8.75
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2015,67000,2,19.87,1461.0,83.8,7.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2015,24000,2,15.68,1999.0,177.0,33.5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2011,75000,2,20.0,1399.0,68.0,2.25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2008,179000,2,12.8,2953.0,156.0,4.24
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2017,47198,1,12.55,2982.0,168.5,28.42
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2012,52000,1,22.07,1199.0,73.9,2.75
